4680,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202212280102,2022/12/28,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-01-04
4681,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城城开一部开发建设有限公司,91110116MA01WBB962,110116202301030101,2023/01/03,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-01-04
4682,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202301060102,2023/01/06,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-01-06
4683,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城城开四部开发建设有限公司,91110116MA01WDC474,110116202301190101,2023/01/19,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-01-19
4684,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城城开三部开发建设有限公司,91110116MA01WDDX0X,110116202302060101,2023/02/06,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-02-06
4685,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202302070102,2023/02/07,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-02-08
4686,北京市怀柔区住房和城乡建设委员会,延锋彼欧汽车外饰系统有限公司,91310000798978533F,110116202302140103,2023/02/14,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-02-15
4687,北京市怀柔区住房和城乡建设委员会,北京市怀柔区城市管理委员会,111102277376954685,110116202302270102,2023/02/27,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-03-01
4688,北京市怀柔区住房和城乡建设委员会,北京红星股份有限公司,911100007226141270,110116202303249201,2023/3/24,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-03-27
4689,北京市怀柔区住房和城乡建设委员会,北京北控城市开发有限公司,91110116582588296B,110116202303270101,2023/3/27,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-03-27
4690,北京市怀柔区住房和城乡建设委员会,北京市怀柔区龙山街道办事处,11110227740060295F,110116202303280103,2023/3/28,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-03-29
4691,北京市怀柔区住房和城乡建设委员会,国科科仪（北京）高端科学仪器技术创新研究院有限公司,91110116MABYG2J52A,110116202303289101,2023/3/28,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-03-29
4692,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202303310102,2023/3/31,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-04-03
4693,北京市怀柔区住房和城乡建设委员会,北京红星股份有限公司,911100007226141270,110116202304039201,2023/4/3,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-04-07
4694,北京市怀柔区住房和城乡建设委员会,中国科学院国家空间科学中心,12100000400012430W,110116202304190101,2023/4/19,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-04-19
4695,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202304190202,2023/4/19,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-04-19
4696,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城建设发展有限公司,91110116MA00D3MN4H,110116202304270101,2023/4/27,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-04-28
4697,北京市怀柔区住房和城乡建设委员会,北京市怀柔区泉河街道办事处,111102277400603678,110116202305120103,2023/5/12,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-05-15
4698,北京市怀柔区住房和城乡建设委员会,北京怀柔科学城城开五部开发建设有限公司,91110116MA7H05KF9F,110116202305240101,2023/5/24,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-05-25
4699,北京市怀柔区住房和城乡建设委员会,国网北京市电力公司,911100008013656325,110116202305300102,2023/5/30,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-05-31
4700,北京市怀柔区住房和城乡建设委员会,中国科学院物理研究所,12100000400012174C,110116202306020101,2023/6/2,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-06-02
4701,北京市怀柔区住房和城乡建设委员会,北京市怀柔区规划和自然资源综合事务中心,121100007567300628,110116202306080102,2023/6/8,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-06-08
4702,北京市怀柔区住房和城乡建设委员会,北京怀胜高科技产业发展有限公司,91110116MA01RT0Y22,110116202306190101,2023/6/19,是,"是
",,本证自发证之日起三个月内应予施工，逾期应办理延期手续，不办理延期或延期次数、时间超过法定时间的，本证自行废止。,,2023-06-20
